loan_amount,loan_maturity_days,interest_rate,borrower_type,age,credit_score,employment_years,defaulted
21219.43821,89,0.284692097,Small Merchant,56,832,17,0
16365.23463,87,0.288004368,Freelancer,47,304,4,0
19286.10059,32,0.277026418,Freelancer,47,583,7,0
19104.69034,63,0.261109411,Small Merchant,49,603,1,0
18656.48092,74,0.298028042,Small Merchant,32,496,17,0
13214.0524,79,0.25,Small Merchant,44,553,18,0
21106.41723,31,0.295625144,Small Merchant,38,467,17,0
18075.74654,44,0.302881854,Small Merchant,32,305,19,0
10000,66,0.326734929,Freelancer,30,441,15,0
36370.80417,44,0.264916158,Small Merchant,42,674,3,0
29621.38758,89,0.268796176,Small Merchant,33,424,16,0
19365.89493,61,0.281066559,Gig Worker,29,622,5,0
22131.73335,50,0.279574719,Gig Worker,53,694,11,0
13798.41957,46,0.296692464,Small Merchant,59,466,6,0
33870.06014,63,0.290449282,Small Merchant,42,323,13,0
35281.02086,61,0.272962357,Freelancer,59,408,11,0
23096.8561,79,0.278038292,Small Merchant,40,509,19,0
29164.71451,76,0.298666416,Small Merchant,39,501,1,0
23227.00745,81,0.254676082,Freelancer,51,709,3,0
12642.92193,52,0.275326024,Small Merchant,33,301,7,0
19117.23642,64,0.291094466,Freelancer,43,410,9,0
22923.49577,66,0.258666625,Freelancer,37,375,16,0
18818.16597,72,0.25,Gig Worker,49,511,6,0
20469.42706,70,0.308931529,Small Merchant,47,532,9,0
21360.2031,66,0.279590536,Freelancer,33,486,16,0
21433.85051,86,0.254848661,Small Merchant,40,574,15,0
22365.80943,62,0.298408386,Gig Worker,53,609,12,0
14575.76454,54,0.275833837,Small Merchant,24,510,17,0
16980.88696,75,0.259303702,Small Merchant,50,650,4,0
13007.91014,66,0.287394575,Small Merchant,22,621,7,0
28844.70885,69,0.281031064,Small Merchant,42,506,6,0
10000,50,0.267736224,Small Merchant,58,389,17,0
30075.1324,75,0.264607745,Freelancer,49,364,5,0
31704.44578,89,0.259477208,Freelancer,49,715,12,0
19884.73589,77,0.294711043,Freelancer,55,591,8,0
10000,67,0.25503287,Small Merchant,57,776,7,0
19470.82607,69,0.264049868,Freelancer,26,740,11,0
21550.71087,63,0.282023086,Freelancer,24,669,9,0
14925.81246,48,0.309177666,Small Merchant,25,731,6,0
18393.47124,56,0.282658,Small Merchant,33,538,6,0
32711.36639,38,0.291763465,Small Merchant,30,592,16,0
26654.49014,34,0.28204418,Freelancer,56,536,4,0
15528.0512,34,0.298128737,Freelancer,21,624,9,1
10816.80581,54,0.318751254,Freelancer,50,721,19,0
19710.87878,55,0.271245488,Freelancer,46,729,14,0
20505.80254,48,0.280280816,Freelancer,35,653,12,0
25473.39431,59,0.283470561,Freelancer,21,795,13,0
18252.78301,65,0.290596201,Freelancer,45,592,16,0
25580.49703,77,0.2826483,Gig Worker,35,556,6,0
35546.07828,77,0.269125178,Freelancer,28,712,3,0
27708.50716,45,0.279858083,Freelancer,28,680,8,0
21663.38045,36,0.328633447,Small Merchant,24,499,18,0
20717.9467,47,0.286277675,Small Merchant,55,524,13,0
19503.28806,85,0.25,Small Merchant,26,593,2,1
30264.48639,50,0.27210212,Gig Worker,51,819,3,0
17608.80588,60,0.280267903,Small Merchant,48,742,1,0
22316.55896,30,0.277188511,Small Merchant,56,481,7,0
22358.38531,32,0.278631233,Gig Worker,22,799,1,0
18487.51065,60,0.28572534,Gig Worker,49,741,3,0
12392.74116,54,0.290172231,Freelancer,59,581,1,0
24260.82153,82,0.285176728,Small Merchant,50,412,3,0
21572.9722,37,0.299012491,Gig Worker,46,566,8,0
25501.68329,30,0.250093007,Small Merchant,25,834,1,0
18264.79785,36,0.274946856,Gig Worker,48,764,19,0
30545.74909,36,0.288685345,Small Merchant,28,685,16,0
15862.58353,37,0.28512326,Small Merchant,39,807,0,0
33984.28199,48,0.266954012,Small Merchant,30,412,5,0
10000,46,0.269362105,Freelancer,38,616,15,0
25043.39045,40,0.263165555,Freelancer,58,431,3,0
25328.01478,76,0.29953333,Small Merchant,29,823,4,0
16431.10052,70,0.25,Small Merchant,24,402,4,1
24970.75757,78,0.254369331,Freelancer,58,484,8,1
30956.63069,40,0.288372846,Small Merchant,42,365,4,0
10000,67,0.290863504,Gig Worker,25,434,1,0
25519.21365,70,0.25,Freelancer,50,424,6,0
10000,79,0.292528795,Gig Worker,37,356,14,0
15240.34638,81,0.283610093,Small Merchant,40,601,7,0
33404.16455,31,0.290313256,Gig Worker,34,313,2,0
17927.52577,33,0.281449063,Small Merchant,50,765,10,0
13782.84025,79,0.288509428,Freelancer,29,741,9,0
20614.4359,57,0.289200562,Small Merchant,25,326,3,0
36475.34437,62,0.289438208,Small Merchant,43,683,11,0
10000,40,0.284881314,Gig Worker,52,619,12,0
14640.83062,32,0.278288763,Freelancer,47,518,6,0
32482.02178,69,0.27840716,Gig Worker,47,469,18,0
35003.9164,34,0.284603324,Small Merchant,29,712,15,0
21275.98143,81,0.296508282,Freelancer,42,718,9,0
13326.63108,50,0.31929482,Gig Worker,34,415,6,0
36670.90451,51,0.290569366,Freelancer,56,368,2,0
33161.09674,83,0.287548152,Gig Worker,33,586,1,0
26752.62891,66,0.304308596,Gig Worker,33,760,0,0
16313.18356,89,0.287929194,Small Merchant,26,448,15,0
21656.79461,40,0.258793804,Gig Worker,55,492,12,0
20877.47943,73,0.265333386,Gig Worker,37,532,2,0
24315.95913,51,0.316578394,Small Merchant,34,461,13,0
32157.01007,70,0.265731332,Freelancer,52,847,17,0
28155.91929,82,0.291402946,Gig Worker,41,757,10,0
14458.36746,42,0.260225878,Small Merchant,36,461,18,1
31635.47515,83,0.305685875,Freelancer,45,452,2,0
24191.92498,81,0.270796601,Freelancer,34,740,19,0
26809.46057,90,0.281655591,Gig Worker,59,620,1,0
32265.78601,32,0.275435181,Freelancer,37,375,5,0
14218.93825,42,0.290097333,Freelancer,27,679,3,0
21749.22095,57,0.283430901,Small Merchant,22,737,12,0
18279.81814,83,0.298199283,Gig Worker,33,425,7,0
11024.98402,40,0.293105338,Small Merchant,53,499,14,0
24426.96984,40,0.28563663,Freelancer,52,524,0,0
39580.89586,50,0.293027734,Small Merchant,56,491,15,0
10000,81,0.294007389,Small Merchant,20,821,19,0
21774.03572,50,0.272050817,Small Merchant,54,545,4,0
26483.80055,36,0.270525817,Freelancer,29,711,12,0
22861.54741,46,0.3110419,Gig Worker,38,823,16,0
21208.10363,77,0.294125663,Gig Worker,30,648,1,0
12905.48546,43,0.28808799,Small Merchant,54,389,12,0
23629.5072,62,0.263966419,Small Merchant,21,761,1,0
16702.65216,40,0.25,Freelancer,22,591,10,0
10000,42,0.274146628,Small Merchant,34,590,14,0
30362.14554,30,0.270946818,Small Merchant,47,668,8,0
28708.70074,63,0.273793491,Gig Worker,21,563,18,0
22361.62684,38,0.297057129,Freelancer,49,571,3,0
23603.52282,42,0.310548184,Small Merchant,57,368,16,0
29520.22609,66,0.302189324,Gig Worker,24,443,14,0
23570.3776,59,0.267885662,Small Merchant,25,355,6,0
28328.12288,70,0.290763479,Small Merchant,24,376,12,0
19917.62459,74,0.270253589,Freelancer,31,819,7,0
31183.88617,66,0.25,Gig Worker,23,609,0,0
24245.50008,76,0.278470809,Gig Worker,43,389,8,0
23358.36361,36,0.305214507,Small Merchant,44,675,17,0
13109.57238,43,0.273306101,Freelancer,45,493,16,0
24008.69098,77,0.296664491,Freelancer,52,636,16,0
16176.31558,35,0.266687888,Small Merchant,40,805,7,0
17532.02091,63,0.293769969,Freelancer,42,407,2,0
16292.3706,45,0.27512801,Gig Worker,56,810,10,0
14536.35548,80,0.310467371,Freelancer,56,620,1,0
36873.39982,66,0.273733548,Gig Worker,31,775,1,0
31319.37343,65,0.269152275,Gig Worker,56,585,15,0
35442.57252,75,0.309429753,Gig Worker,40,650,16,0
13439.73486,88,0.268463235,Small Merchant,32,544,8,0
22498.77625,35,0.284256652,Freelancer,52,661,0,0
12945.44662,37,0.268607344,Freelancer,25,635,11,0
17130.13586,53,0.298481934,Gig Worker,31,521,5,0
15573.11112,32,0.305937593,Gig Worker,57,737,10,0
30677.08805,33,0.266509438,Gig Worker,49,747,5,0
19226.39225,61,0.290926777,Freelancer,56,561,19,0
29478.65534,30,0.292783139,Small Merchant,37,600,4,0
26228.84623,63,0.28252401,Gig Worker,35,848,12,0
38125.47126,74,0.310511823,Freelancer,26,533,0,0
11643.89044,38,0.310360526,Gig Worker,20,500,15,0
30814.63268,41,0.262947102,Freelancer,47,700,18,0
30025.08609,39,0.304173162,Freelancer,22,409,10,0
15186.34813,39,0.290132313,Freelancer,58,807,1,0
29049.93336,79,0.284880153,Freelancer,29,510,0,0
24353.01474,73,0.27535616,Freelancer,33,798,12,0
20407.66618,83,0.250354164,Gig Worker,34,488,16,0
16232.45159,77,0.285660432,Gig Worker,25,484,13,0
16966.23384,52,0.286157352,Gig Worker,58,612,16,0
36348.68467,35,0.319894679,Freelancer,35,753,9,0
22004.77973,53,0.26651762,Small Merchant,37,548,16,0
27474.91001,86,0.25,Small Merchant,54,529,12,0
16463.70433,53,0.256416536,Small Merchant,44,523,5,0
16541.02938,50,0.311824464,Freelancer,52,353,3,0
29573.89366,85,0.271044208,Gig Worker,52,335,3,1
12552.96652,71,0.307276503,Freelancer,38,781,13,0
19093.50362,60,0.280125131,Small Merchant,57,599,3,0
22238.19188,76,0.260506274,Freelancer,30,588,4,0
22779.60821,87,0.320026359,Freelancer,58,727,13,0
20746.347,70,0.306355534,Gig Worker,22,610,14,0
24770.73847,59,0.276409664,Gig Worker,57,757,7,0
26849.99029,85,0.299935955,Gig Worker,20,350,10,0
27142.46282,63,0.282461247,Freelancer,59,808,6,0
15099.37334,47,0.288751752,Gig Worker,44,398,12,0
20010.91431,41,0.315246433,Small Merchant,51,641,13,0
30363.34003,64,0.25,Small Merchant,55,684,8,0
28262.53031,36,0.272827222,Gig Worker,23,756,14,0
12389.98384,70,0.28058422,Gig Worker,42,603,7,0
24460.3593,69,0.286689864,Freelancer,35,565,1,0
10000,54,0.255026272,Freelancer,30,325,11,0
22328.54431,35,0.298338589,Freelancer,41,349,15,0
35284.36912,30,0.256920676,Gig Worker,58,664,7,0
15364.75098,75,0.255003922,Small Merchant,52,444,0,0
16159.73868,45,0.274984299,Gig Worker,57,444,16,0
27348.20847,89,0.317910048,Freelancer,32,466,18,0
11200.38939,77,0.330832821,Gig Worker,40,342,19,0
17570.71479,33,0.289770444,Freelancer,31,314,12,0
26175.08796,58,0.275236039,Small Merchant,45,428,14,0
17559.99907,67,0.283126254,Freelancer,20,357,12,0
20348.21009,76,0.286698199,Gig Worker,41,353,2,0
27209.29997,57,0.309327974,Gig Worker,46,523,15,0
24950.82258,51,0.255637032,Freelancer,51,432,8,0
23867.72877,37,0.303889296,Freelancer,27,542,18,0
19626.14405,61,0.251465249,Gig Worker,53,509,7,0
24590.42781,62,0.270382086,Freelancer,37,541,7,0
21133.87124,42,0.279948583,Gig Worker,23,682,13,1
25204.63927,56,0.288222914,Small Merchant,20,509,18,0
18521.47582,47,0.27992791,Freelancer,35,514,12,0
20722.01718,47,0.283501301,Gig Worker,49,543,2,0
15070.29545,42,0.280808797,Small Merchant,42,370,4,0
21754.94673,51,0.25,Gig Worker,50,389,7,0
16322.99395,43,0.291502702,Small Merchant,47,748,5,0
14201.67485,40,0.29622611,Freelancer,56,455,4,0
23810.62803,68,0.306853065,Small Merchant,35,677,11,0
23489.17843,79,0.316941344,Gig Worker,28,383,5,0
27480.11614,82,0.288216676,Small Merchant,21,724,7,0
18982.12101,51,0.308230236,Freelancer,21,785,6,0
24856.36993,65,0.280361999,Freelancer,51,381,13,0
25855.58301,46,0.250991635,Freelancer,35,485,8,0
25113.41665,80,0.299221719,Small Merchant,32,388,16,0
16220.42422,61,0.29479047,Gig Worker,46,459,18,0
23045.54438,43,0.280012537,Small Merchant,50,669,5,0
24548.98207,71,0.278754364,Freelancer,52,478,18,0
22050.24927,86,0.289559988,Freelancer,40,504,17,0
10000,58,0.273248668,Freelancer,38,830,0,1
23123.42737,35,0.288845147,Gig Worker,32,814,4,0
37487.71728,79,0.261556101,Small Merchant,38,415,12,0
19479.72512,86,0.263803481,Freelancer,54,646,10,0
16903.46032,33,0.253588214,Small Merchant,54,700,8,0
24613.43992,40,0.32488117,Freelancer,52,598,9,0
24186.64747,74,0.281461643,Gig Worker,22,809,19,0
30349.14616,69,0.304165135,Small Merchant,40,407,18,0
13194.92291,39,0.258064343,Freelancer,59,351,1,0
27119.66177,84,0.27636627,Freelancer,42,652,7,0
26132.95443,57,0.291029971,Freelancer,30,839,17,0
21004.97424,40,0.309425243,Freelancer,23,511,17,0
24370.81123,64,0.267950123,Small Merchant,23,408,1,0
29206.20237,44,0.27194946,Small Merchant,34,669,14,0
28106.20766,37,0.264160945,Small Merchant,47,828,16,0
13998.86482,49,0.277587737,Small Merchant,55,539,14,0
27741.10731,79,0.25960303,Freelancer,27,701,19,0
21547.17976,88,0.251265155,Freelancer,43,479,14,0
22510.11869,50,0.285173582,Small Merchant,53,571,12,0
22512.37894,30,0.293411933,Gig Worker,34,384,17,0
20948.29908,58,0.257219142,Gig Worker,42,794,14,0
30341.95248,53,0.266510155,Small Merchant,46,600,17,0
21413.97428,59,0.278001052,Gig Worker,33,720,18,0
14163.1771,69,0.314135047,Freelancer,21,509,17,0
19245.29101,64,0.25,Small Merchant,54,607,14,0
23250.86302,62,0.288899426,Gig Worker,26,361,9,1
30604.50349,49,0.293585064,Small Merchant,35,304,15,0
26221.66279,86,0.26575726,Gig Worker,41,795,8,0
16046.25305,45,0.27301541,Freelancer,47,406,1,0
39396.32942,38,0.286659802,Freelancer,51,822,12,0
23853.42718,60,0.279407313,Small Merchant,26,773,0,0
30927.73517,46,0.313981215,Gig Worker,41,686,7,0
20937.99896,88,0.282052902,Gig Worker,21,478,5,0
25733.51471,60,0.297224468,Gig Worker,27,789,18,0
27876.27953,77,0.289005154,Gig Worker,26,365,18,0
30527.36298,52,0.293882377,Freelancer,57,828,1,0
29401.57814,35,0.264452225,Freelancer,40,686,17,0
28105.379,59,0.284023781,Freelancer,41,686,17,0
19794.39288,84,0.278688721,Freelancer,54,635,14,0
17997.77771,36,0.2656755,Gig Worker,37,350,15,0
24328.25257,85,0.298500349,Freelancer,28,606,12,0
28531.89651,77,0.25,Freelancer,21,559,4,0
20440.95509,69,0.306939084,Freelancer,36,510,17,0
29456.20376,71,0.25,Freelancer,59,730,4,0
32168.31722,75,0.276925467,Small Merchant,39,348,15,0
15585.75357,40,0.298823237,Freelancer,25,740,5,0
16141.55507,63,0.256232363,Gig Worker,30,545,6,0
21017.37459,41,0.288474794,Freelancer,24,751,0,0
24153.28868,89,0.286312447,Small Merchant,29,444,7,0
18328.0309,89,0.286532639,Small Merchant,42,546,6,0
31465.41875,81,0.273025967,Gig Worker,52,660,6,0
24968.46803,81,0.270694017,Small Merchant,59,315,6,0
22276.12934,74,0.25,Freelancer,55,689,0,0
11948.63333,76,0.277920334,Freelancer,58,647,11,0
12789.28929,56,0.298350217,Freelancer,53,580,10,1
23967.06475,87,0.27087798,Freelancer,36,444,15,0
10000,41,0.271875513,Freelancer,45,345,0,0
29088.46187,42,0.311793231,Freelancer,46,762,5,0
20892.92309,37,0.276730021,Gig Worker,22,669,4,0
44701.65079,45,0.287043195,Small Merchant,38,606,11,0
38155.41375,90,0.290714375,Freelancer,27,701,16,0
20729.85652,58,0.276716968,Freelancer,36,793,12,0
21255.64098,64,0.293625125,Gig Worker,20,831,4,0
28969.0706,89,0.299788021,Gig Worker,26,642,14,0
33922.20827,58,0.298071428,Freelancer,55,432,1,0
10533.7966,60,0.30030763,Freelancer,22,811,1,0
10000,42,0.25,Gig Worker,38,617,19,0
17645.75636,41,0.256561581,Freelancer,46,567,15,0
26079.16308,80,0.269710438,Small Merchant,22,523,11,0
25478.11513,90,0.264080904,Freelancer,53,301,3,0
29488.40018,31,0.26559796,Freelancer,24,540,8,0
13602.1173,62,0.297791274,Gig Worker,56,416,11,0
10000,37,0.282138284,Small Merchant,35,848,1,0
28006.09937,70,0.277262961,Gig Worker,33,736,7,0
16202.62609,86,0.27548875,Freelancer,49,610,13,0
10000,88,0.271997247,Freelancer,51,515,10,0
23015.44622,69,0.275161327,Gig Worker,31,516,7,0
27552.22982,82,0.307751794,Freelancer,46,644,8,0
21145.60008,78,0.25,Gig Worker,45,377,6,0
18795.0613,70,0.305488961,Gig Worker,48,418,13,0
20884.46437,61,0.325873542,Freelancer,42,729,6,0
19405.92066,67,0.305336861,Freelancer,41,618,9,0
12563.67022,57,0.260201334,Small Merchant,39,506,6,0
16997.23526,44,0.270269375,Gig Worker,57,621,14,0
25648.95934,52,0.30066598,Small Merchant,35,303,17,0
24251.74979,53,0.275026886,Freelancer,50,476,12,0
23176.41864,42,0.269879794,Gig Worker,22,648,3,1
15033.96063,50,0.277980393,Freelancer,40,609,11,0
20729.47787,83,0.257562983,Freelancer,58,379,19,0
10000,41,0.277394838,Gig Worker,24,343,17,0
23249.33665,42,0.255875686,Small Merchant,39,782,6,0
32002.00395,68,0.294449478,Freelancer,42,752,3,0
11681.07508,52,0.263113375,Small Merchant,51,498,7,0
17898.50629,79,0.281030054,Gig Worker,28,507,19,1
24303.74745,75,0.271111173,Freelancer,22,493,17,0
30769.89844,72,0.287641014,Small Merchant,46,311,5,0
18862.42769,57,0.296446681,Gig Worker,46,688,8,0
17154.2477,43,0.285729972,Gig Worker,29,425,11,1
10000,46,0.265993702,Gig Worker,35,647,8,0
22724.06691,53,0.268736756,Gig Worker,43,371,14,0
36294.53228,82,0.327198004,Small Merchant,42,739,12,0
23941.50923,87,0.298970282,Freelancer,28,601,2,0
21844.04715,63,0.276042841,Freelancer,21,648,2,0
24254.57618,80,0.268516784,Small Merchant,25,420,18,0
21922.35597,77,0.251221143,Small Merchant,56,599,12,0
16308.89939,51,0.302564669,Freelancer,54,507,11,0
27762.95941,39,0.265781934,Freelancer,26,773,5,0
23580.33066,83,0.301074706,Gig Worker,34,513,17,0
22123.29276,37,0.296549296,Freelancer,40,634,8,0
15172.43781,50,0.307056043,Gig Worker,57,376,16,0
31124.55552,66,0.295176781,Freelancer,55,449,11,0
26652.91922,36,0.275803158,Gig Worker,42,551,16,1
18129.55414,55,0.280318152,Freelancer,48,512,14,0
29012.77398,42,0.280490712,Gig Worker,32,797,1,0
18517.00413,45,0.27462508,Gig Worker,24,328,3,1
16525.97555,59,0.25,Gig Worker,58,812,8,0
16682.07818,60,0.25,Freelancer,58,372,11,0
10000,34,0.295176585,Freelancer,20,505,1,0
25300.79666,61,0.276381559,Freelancer,39,351,3,0
10000,45,0.299200784,Gig Worker,20,621,11,0
13400.89318,76,0.272409222,Gig Worker,54,525,1,0
10000,38,0.279977009,Freelancer,59,361,5,0
21397.51215,51,0.298590578,Small Merchant,26,318,6,0
20947.75678,84,0.311106765,Small Merchant,54,610,17,0
19713.12651,73,0.273676415,Gig Worker,53,740,4,0
14701.95614,69,0.259998385,Freelancer,24,822,9,0
13794.36373,74,0.304260163,Small Merchant,48,384,17,0
25250.58904,66,0.274258283,Small Merchant,46,838,10,0
18146.13648,43,0.270295217,Small Merchant,26,302,16,0
24214.50825,45,0.272004133,Freelancer,20,542,10,0
15803.2592,72,0.265627321,Small Merchant,28,704,4,0
23267.4392,49,0.295474908,Freelancer,20,342,5,0
31122.94626,73,0.253235413,Gig Worker,46,532,13,0
26103.1606,44,0.282041023,Gig Worker,36,807,15,0
19113.10327,85,0.284994176,Gig Worker,51,649,13,0
23800.39279,73,0.268029094,Gig Worker,49,739,0,0
20315.34378,55,0.311742649,Freelancer,34,462,4,0
22055.16129,38,0.297966685,Small Merchant,47,598,4,0
19720.72263,30,0.270909421,Gig Worker,22,320,7,1
20849.65356,64,0.277877072,Small Merchant,47,309,13,0
23484.65347,73,0.297885811,Freelancer,24,344,7,0
15046.4891,49,0.281600542,Gig Worker,21,302,8,1
14888.84821,74,0.308031563,Gig Worker,57,342,19,0
12280.20212,84,0.291324194,Gig Worker,35,479,2,0
10798.10227,35,0.285057666,Small Merchant,36,596,9,0
13479.02115,71,0.284885533,Freelancer,31,676,15,0
23116.23755,39,0.342977933,Freelancer,45,406,10,0
15750.48739,77,0.259630739,Small Merchant,26,729,1,0
25595.30125,88,0.258111279,Gig Worker,43,412,0,0
22242.99624,62,0.275171139,Freelancer,35,676,9,0
10000,45,0.308093767,Gig Worker,37,346,5,0
26584.82909,65,0.25,Gig Worker,27,583,7,0
27675.59052,35,0.25,Gig Worker,46,630,5,0
15042.96128,48,0.27200544,Freelancer,45,535,1,1
24941.3408,60,0.322403194,Gig Worker,50,584,7,0
16004.51234,31,0.280508814,Gig Worker,37,739,2,0
22683.69264,47,0.256751621,Small Merchant,21,548,11,1
13148.51115,71,0.296440969,Small Merchant,42,356,5,0
10000,57,0.313238595,Gig Worker,41,736,18,0
19320.27967,89,0.267226203,Freelancer,52,373,6,0
21133.89738,33,0.289088111,Freelancer,37,418,12,0
19216.24214,90,0.283135148,Freelancer,34,590,3,1
13711.78609,30,0.291445307,Freelancer,22,632,13,0
19200.70657,76,0.270820853,Small Merchant,42,357,3,0
23885.06327,71,0.29257262,Small Merchant,21,799,17,0
21685.74879,79,0.296769361,Gig Worker,23,557,6,0
23277.50721,45,0.294285988,Freelancer,45,781,12,0
17309.1936,74,0.25,Freelancer,38,768,2,0
30202.0254,87,0.251322727,Small Merchant,29,625,16,0
13766.78664,76,0.266215349,Small Merchant,41,362,0,0
25412.92208,31,0.285349748,Freelancer,25,479,10,0
30273.23765,81,0.291183992,Gig Worker,20,530,18,0
25366.35665,65,0.258918262,Freelancer,35,463,6,0
20582.33041,30,0.286484746,Freelancer,26,659,13,0
18301.92067,68,0.298914582,Freelancer,43,509,6,0
29252.61356,52,0.293360017,Gig Worker,54,745,10,0
12039.17552,55,0.270803369,Freelancer,33,722,18,0
15209.13018,40,0.272631584,Freelancer,23,432,15,0
19217.09564,87,0.254048637,Freelancer,34,502,16,0
30663.5763,71,0.314806479,Freelancer,42,766,13,0
24658.37345,30,0.289480591,Gig Worker,38,752,14,0
15223.67969,40,0.25,Freelancer,33,302,17,0
19827.84606,53,0.304532923,Small Merchant,46,388,11,0
17699.73799,39,0.293170971,Freelancer,55,350,12,0
17031.47705,43,0.303885891,Freelancer,57,752,3,0
28852.22691,43,0.268827889,Freelancer,41,779,9,0
12397.7981,36,0.271619488,Freelancer,30,432,8,1
33261.46599,52,0.263747059,Freelancer,23,546,11,0
27797.60783,72,0.322343631,Freelancer,51,695,3,0
29636.03169,51,0.269980188,Small Merchant,59,458,5,0
18759.42342,89,0.260895764,Gig Worker,43,764,13,0
20950.41497,65,0.267060939,Small Merchant,53,449,3,0
11967.9373,56,0.273496815,Freelancer,22,607,9,0
18327.36315,85,0.311119074,Gig Worker,57,797,4,0
25455.58393,31,0.285536783,Freelancer,21,604,6,0
31072.44143,68,0.304671014,Small Merchant,42,611,6,0
14249.90228,80,0.28570608,Small Merchant,59,842,9,0
19441.45844,75,0.276395286,Small Merchant,39,546,19,0
20940.90546,48,0.259149749,Freelancer,27,534,12,0
12229.47558,36,0.311880569,Freelancer,54,631,14,0
26139.44469,41,0.299819232,Freelancer,22,470,4,0
16932.06768,32,0.301638964,Freelancer,51,774,15,0
